datetime,temp,humidity,precip,windspeed,city
2022-12-06,38.2,91.9,0.012,8.7,Leicester
2022-12-07,33.3,89.3,0.005,7.3,Leicester
2022-12-08,30.3,85.2,0.0,6.6,Leicester
2022-12-09,31.7,89.8,0.002,6.8,Leicester
2022-12-10,31.3,92.3,0.003,6.7,Leicester
2022-12-11,30.0,98.2,0.0,4.4,Leicester
2022-12-12,30.3,97.6,0.001,5.8,Leicester
2022-12-13,28.8,94.8,0.0,6.7,Leicester
2022-12-14,27.9,90.7,0.0,8.9,Leicester
2022-12-15,27.1,85.2,0.001,7.1,Leicester
2022-12-16,27.7,91.6,0.002,6.6,Leicester
2022-12-17,32.4,88.0,0.008,8.2,Leicester
2022-12-18,34.0,95.6,0.094,12.9,Leicester
2022-12-19,54.1,92.2,0.113,20.8,Leicester
2022-12-20,46.7,91.2,0.287,12.7,Leicester
2022-12-21,43.3,89.8,0.081,11.1,Leicester
2022-12-22,42.8,99.4,0.058,7.5,Leicester
2022-12-23,44.0,97.7,0.34,9.4,Leicester
2022-12-24,45.2,93.1,0.006,10.7,Leicester
2022-12-25,47.9,91.4,0.027,11.5,Leicester
2022-12-26,40.5,81.6,0.006,18.3,Leicester
2022-12-27,42.1,91.5,0.141,18.3,Leicester
2022-12-28,48.2,89.6,0.168,17.3,Leicester
2022-12-29,44.3,81.3,0.036,17.3,Leicester
2022-12-30,47.0,85.2,0.04,16.1,Leicester
2022-12-31,50.7,91.8,0.31,15.2,Leicester
2023-01-01,47.6,83.1,0.181,16.2,Leicester
2023-01-02,39.7,90.0,0.005,7.6,Leicester
2023-01-03,45.3,93.8,0.129,16.4,Leicester
2023-01-04,52.7,82.2,0.061,17.5,Leicester
2023-01-05,50.6,87.0,0.009,15.6,Leicester
2023-01-06,46.8,89.1,0.115,15.4,Leicester
2023-01-07,49.5,87.2,0.34,18.4,Leicester
2023-01-08,43.1,85.9,0.033,13.3,Leicester
2023-01-09,41.6,83.2,0.01,16.8,Leicester
2023-01-10,46.7,89.5,0.398,18.2,Leicester
2023-01-11,45.4,82.9,0.121,16.4,Leicester
2023-01-12,49.5,82.0,0.207,20.9,Leicester
2023-01-13,45.2,72.5,0.004,21.7,Leicester
2023-01-14,45.0,85.2,0.328,16.7,Leicester
2023-01-15,39.9,81.4,0.024,14.7,Leicester
2023-01-16,34.0,84.4,0.0,14.3,Leicester
2023-01-17,29.5,86.4,0.0,10.1,Leicester
2023-01-18,34.1,86.6,0.005,11.6,Leicester
2023-01-19,32.7,88.1,0.001,10.2,Leicester
2023-01-20,35.9,83.4,0.004,10.7,Leicester
2023-01-21,30.5,91.6,0.002,4.5,Leicester
2023-01-22,31.0,92.1,0.003,5.8,Leicester
2023-01-23,33.5,83.2,0.0,6.4,Leicester
2023-01-24,32.8,90.8,0.004,4.4,Leicester
2023-01-25,39.7,95.7,0.02,10.0,Leicester
2023-01-26,39.5,85.6,0.006,11.5,Leicester
2023-01-27,39.0,84.6,0.013,8.5,Leicester
2023-01-28,40.1,84.2,0.0,6.6,Leicester
2023-01-29,42.8,85.5,0.0,18.1,Leicester
2023-01-30,43.3,74.8,0.01,15.8,Leicester
2023-01-31,44.4,73.5,0.0,20.5,Leicester
2023-02-01,45.0,74.8,0.0,17.4,Leicester
2023-02-02,47.7,79.2,0.0,15.1,Leicester
2023-02-03,49.5,80.8,0.0,13.8,Leicester
2023-02-04,46.7,83.7,0.004,8.7,Leicester
2023-02-05,37.9,78.3,0.0,10.1,Leicester
2023-02-06,34.7,84.6,0.004,6.6,Leicester
2023-02-07,35.4,87.1,0.009,4.2,Leicester
2023-02-08,35.6,83.5,0.002,11.9,Leicester
2023-02-09,39.7,76.4,0.0,9.1,Leicester
2023-02-10,39.5,85.3,0.0,11.8,Leicester
2023-02-11,47.1,80.7,0.0,10.1,Leicester
2023-02-12,44.8,77.4,0.0,6.2,Leicester
2023-02-13,42.7,82.3,0.0,7.0,Leicester
2023-02-14,39.0,94.5,0.008,5.9,Leicester
2023-02-15,43.1,89.4,0.018,11.1,Leicester
2023-02-16,48.7,88.0,0.012,10.7,Leicester
2023-02-17,53.2,80.2,0.009,19.2,Leicester
2023-02-18,52.3,79.9,0.01,16.2,Leicester
2023-02-19,48.0,74.1,0.0,14.7,Leicester
2023-02-20,49.9,82.7,0.0,15.3,Leicester
2023-02-21,46.8,86.2,0.0,9.2,Leicester
2023-02-22,43.9,87.8,0.155,10.5,Leicester
2023-02-23,40.8,77.1,0.026,14.8,Leicester
2023-02-24,42.3,78.2,0.002,12.5,Leicester
2023-02-25,38.8,79.6,0.001,13.9,Leicester
2023-02-26,38.0,76.0,0.0,11.7,Leicester
2023-02-27,39.5,87.8,0.013,12.4,Leicester
2023-02-28,41.3,92.6,0.039,13.5,Leicester
2023-03-01,41.1,92.2,0.078,12.8,Leicester
2023-03-02,39.8,78.2,0.001,10.7,Leicester
2023-03-03,38.8,78.6,0.0,9.0,Leicester
2023-03-04,39.5,70.9,0.0,7.5,Leicester
2023-03-05,37.6,73.9,0.0,7.3,Leicester
2023-03-06,39.8,87.5,0.045,12.9,Leicester
2023-03-07,35.7,74.6,0.019,7.5,Leicester
2023-03-08,32.1,86.6,0.052,12.9,Leicester
2023-03-09,33.3,97.8,0.604,13.4,Leicester
2023-03-10,34.0,85.5,0.411,17.4,Leicester
2023-03-11,35.0,78.9,0.111,9.1,Leicester
2023-03-12,48.1,87.1,0.12,14.2,Leicester
2023-03-13,52.0,82.4,0.256,23.4,Leicester
2023-03-14,39.4,80.7,0.147,16.6,Leicester
2023-03-15,37.1,90.5,0.099,10.4,Leicester
2023-03-16,49.5,89.6,0.091,14.4,Leicester
2023-03-17,51.8,85.5,0.022,9.2,Leicester
2023-03-18,50.6,88.3,0.216,12.7,Leicester
2023-03-19,45.7,77.1,0.023,11.3,Leicester
2023-03-20,50.0,88.0,0.154,11.1,Leicester
2023-03-21,51.4,81.1,0.073,26.4,Leicester
2023-03-22,51.9,74.5,0.124,17.3,Leicester
2023-03-23,48.7,80.2,0.129,18.2,Leicester
2023-03-24,48.4,76.9,0.065,18.9,Leicester
2023-03-25,48.7,73.2,0.034,19.6,Leicester
2023-03-26,43.5,83.4,0.087,13.3,Leicester
2023-03-27,41.1,68.3,0.0,6.8,Leicester
2023-03-28,43.5,83.2,0.152,14.5,Leicester
2023-03-29,51.0,94.1,0.196,12.7,Leicester
2023-03-30,53.1,81.4,0.151,15.7,Leicester
2023-03-31,50.1,94.2,0.422,11.2,Leicester
2023-04-01,46.3,85.9,0.008,10.8,Leicester
2023-04-02,44.1,78.0,0.024,10.4,Leicester
2023-04-03,41.6,73.9,0.0,9.3,Leicester
2023-04-04,42.9,65.7,0.0,7.0,Leicester
2023-04-05,45.7,85.9,0.138,9.1,Leicester
2023-04-06,49.5,80.5,0.135,15.6,Leicester
2023-04-07,46.6,68.2,0.002,7.8,Leicester
2023-04-08,46.6,73.8,0.0,7.4,Leicester
2023-04-09,49.3,76.7,0.0,10.1,Leicester
2023-04-10,50.0,81.9,0.319,20.1,Leicester
2023-04-11,46.0,77.3,0.098,17.9,Leicester
2023-04-12,42.6,78.3,0.111,20.1,Leicester
2023-04-13,46.2,66.5,0.068,20.9,Leicester
2023-04-14,42.4,87.6,0.387,7.4,Leicester
2023-04-15,46.7,84.0,0.026,7.2,Leicester
2023-04-16,49.3,80.3,0.008,7.8,Leicester
2023-04-17,51.4,83.0,0.018,9.5,Leicester
2023-04-18,48.7,72.2,0.0,18.6,Leicester
2023-04-19,49.3,73.4,0.0,17.3,Leicester
2023-04-20,46.9,70.9,0.005,18.9,Leicester
2023-04-21,46.9,83.9,0.302,14.7,Leicester
2023-04-22,48.5,76.3,0.035,10.6,Leicester
2023-04-23,48.3,90.0,0.202,11.4,Leicester
2023-04-24,44.5,75.8,0.015,9.6,Leicester
2023-04-25,42.0,64.3,0.0,7.7,Leicester
2023-04-26,45.4,66.7,0.0,7.3,Leicester
2023-04-27,46.3,77.4,0.112,12.3,Leicester
2023-04-28,50.4,88.6,0.098,11.5,Leicester
2023-04-29,53.6,82.4,0.033,6.8,Leicester
2023-04-30,53.8,81.6,0.024,11.3,Leicester
2023-05-01,54.1,80.6,0.006,11.4,Leicester
2023-05-02,50.9,78.3,0.0,8.1,Leicester
2023-05-03,49.2,72.8,0.002,13.1,Leicester
2023-05-04,52.1,76.9,0.005,17.2,Leicester
2023-05-05,56.4,83.7,0.266,8.3,Leicester
2023-05-06,54.8,92.7,0.147,8.6,Leicester
2023-05-07,59.9,79.5,0.007,7.5,Leicester
2023-05-08,54.3,90.9,0.297,10.2,Leicester
2023-05-09,56.3,88.7,0.233,6.4,Leicester
2023-05-10,52.9,84.9,0.191,10.5,Leicester
2023-05-11,53.1,85.2,0.22,8.2,Leicester
2023-05-12,50.9,88.7,0.001,14.9,Leicester
2023-05-13,49.8,85.6,0.0,10.1,Leicester
2023-05-14,53.9,81.3,0.002,9.1,Leicester
2023-05-15,52.2,68.3,0.007,13.5,Leicester
2023-05-16,51.9,70.7,0.0,12.1,Leicester
2023-05-17,53.5,75.5,0.0,7.2,Leicester
2023-05-18,57.9,68.6,0.008,5.3,Leicester
2023-05-19,55.7,77.8,0.025,7.2,Leicester
2023-05-20,53.3,73.4,0.0,14.0,Leicester
2023-05-21,54.2,69.4,0.0,13.6,Leicester
2023-05-22,56.8,61.6,0.0,12.5,Leicester
2023-05-23,55.9,66.6,0.0,6.0,Leicester
2023-05-24,57.3,69.0,0.0,10.5,Leicester
2023-05-25,57.5,72.0,0.0,10.4,Leicester
2023-05-26,57.1,64.8,0.0,8.7,Leicester
2023-05-27,56.1,66.9,0.0,6.1,Leicester
2023-05-28,57.3,73.8,0.0,13.3,Leicester
2023-05-29,51.9,72.2,0.0,13.0,Leicester
2023-05-30,51.6,79.2,0.0,11.3,Leicester
2023-05-31,51.5,87.9,0.014,11.6,Leicester
2023-06-01,52.4,77.8,0.0,11.9,Leicester
2022-05-01,49.0,85.8,0.152,5.7,Bournemouth
2022-05-02,51.6,86.1,0.003,6.6,Bournemouth
2022-05-03,54.3,83.9,0.0,6.8,Bournemouth
2022-05-04,56.5,77.0,0.0,13.8,Bournemouth
2022-05-05,55.0,74.1,0.0,14.5,Bournemouth
2022-05-06,56.5,77.6,0.0,12.8,Bournemouth
2022-05-07,59.2,72.4,0.0,14.6,Bournemouth
2022-05-08,56.0,72.7,0.0,10.4,Bournemouth
2022-05-09,53.9,81.1,0.0,14.7,Bournemouth
2022-05-10,58.1,81.5,0.016,17.2,Bournemouth
2022-05-11,55.3,85.4,0.226,19.7,Bournemouth
2022-05-12,52.8,79.5,0.0,15.2,Bournemouth
2022-05-13,55.6,75.7,0.0,16.3,Bournemouth
2022-05-14,54.1,76.8,0.0,9.1,Bournemouth
2022-05-15,58.4,85.7,0.515,12.9,Bournemouth
2022-05-16,59.3,88.8,0.589,15.9,Bournemouth
2022-05-17,60.5,81.0,0.113,19.3,Bournemouth
2022-05-18,57.8,85.0,0.004,12.9,Bournemouth
2022-05-19,58.1,79.8,0.041,13.6,Bournemouth
2022-05-20,55.9,85.7,0.086,17.4,Bournemouth
2022-05-21,56.5,78.1,0.0,12.5,Bournemouth
2022-05-22,55.8,72.1,0.0,11.1,Bournemouth
2022-05-23,54.1,81.1,0.037,11.8,Bournemouth
2022-05-24,54.8,76.7,0.123,15.0,Bournemouth
2022-05-25,55.1,85.3,0.014,18.7,Bournemouth
2022-05-26,58.4,80.6,0.0,15.3,Bournemouth
2022-05-27,60.2,70.1,0.0,13.8,Bournemouth
2022-05-28,55.3,65.8,0.0,12.3,Bournemouth
2022-05-29,53.9,65.9,0.011,17.2,Bournemouth
2022-05-30,51.9,78.5,0.007,14.6,Bournemouth
2022-05-31,53.7,75.9,0.181,16.1,Bournemouth
2022-06-01,54.2,72.6,0.0,10.2,Bournemouth
2022-06-02,56.1,67.9,0.0,14.8,Bournemouth
2022-06-03,60.8,68.1,0.036,11.3,Bournemouth
2022-06-04,61.2,72.3,0.037,19.8,Bournemouth
2022-06-05,56.5,88.7,0.31,9.2,Bournemouth
2022-06-06,59.9,76.8,0.015,13.3,Bournemouth
2022-06-07,59.3,88.3,0.055,13.7,Bournemouth
2022-06-08,60.6,79.6,0.391,18.5,Bournemouth
2022-06-09,58.4,83.3,0.0,14.9,Bournemouth
2022-06-10,62.5,77.1,0.0,19.3,Bournemouth
2022-06-11,61.1,76.3,0.0,16.9,Bournemouth
2022-06-12,58.2,69.9,0.0,15.1,Bournemouth
2022-06-13,58.3,69.1,0.0,10.2,Bournemouth
2022-06-14,58.2,69.5,0.0,9.0,Bournemouth
2022-06-15,62.4,67.2,0.0,10.0,Bournemouth
2022-06-16,64.6,61.9,0.0,11.1,Bournemouth
2022-06-17,67.7,67.9,0.0,11.9,Bournemouth
2022-06-18,61.9,82.5,0.003,25.0,Bournemouth
2022-06-19,56.2,73.6,0.108,17.8,Bournemouth
2022-06-20,60.5,68.2,0.01,16.1,Bournemouth
2022-06-21,59.7,71.0,0.0,10.0,Bournemouth
2022-06-22,64.2,62.3,0.0,12.8,Bournemouth
2022-06-23,60.8,78.9,0.003,11.0,Bournemouth
2022-06-24,60.8,83.9,0.022,17.1,Bournemouth
2022-06-25,59.3,73.6,0.18,17.0,Bournemouth
2022-06-26,59.6,71.0,0.086,18.3,Bournemouth
2022-06-27,58.5,77.3,0.401,17.1,Bournemouth
2022-06-28,60.2,73.1,0.0,19.3,Bournemouth
2022-06-29,60.3,80.4,0.087,14.9,Bournemouth
2022-06-30,58.2,76.7,0.021,14.7,Bournemouth
2022-07-01,58.8,73.7,0.003,17.2,Bournemouth
2022-07-02,60.0,78.1,0.001,17.2,Bournemouth
2022-07-03,60.3,73.6,0.001,13.9,Bournemouth
2022-07-04,58.8,72.5,0.0,14.0,Bournemouth
2022-07-05,60.6,74.2,0.0,12.6,Bournemouth
2022-07-06,64.7,71.4,0.0,15.9,Bournemouth
2022-07-07,64.9,72.0,0.0,12.7,Bournemouth
2022-07-08,67.9,67.9,0.0,12.5,Bournemouth
2022-07-09,69.3,61.6,0.0,12.7,Bournemouth
2022-07-10,65.9,62.8,0.0,10.1,Bournemouth
2022-07-11,68.1,63.1,0.0,10.2,Bournemouth
2022-07-12,69.9,68.2,0.0,9.0,Bournemouth
2022-07-13,71.1,64.3,0.0,11.2,Bournemouth
2022-07-14,66.9,51.5,0.0,15.9,Bournemouth
2022-07-15,64.8,57.1,0.0,12.6,Bournemouth
2022-07-16,64.6,68.2,0.0,11.1,Bournemouth
2022-07-17,68.4,57.4,0.0,16.1,Bournemouth
2022-07-18,73.8,49.7,0.0,12.3,Bournemouth
2022-07-19,73.9,58.5,0.001,18.0,Bournemouth
2022-07-20,67.4,80.3,0.0,12.5,Bournemouth
2022-07-21,67.5,63.3,0.0,14.5,Bournemouth
2022-07-22,66.6,73.0,0.002,13.9,Bournemouth
2022-07-23,63.2,78.7,0.008,14.0,Bournemouth
2022-07-24,66.7,78.1,0.0,16.2,Bournemouth
2022-07-25,66.6,70.0,0.001,17.1,Bournemouth
2022-07-26,62.4,65.7,0.0,9.3,Bournemouth
2022-07-27,60.9,73.4,0.0,13.6,Bournemouth
2022-07-28,65.1,64.2,0.0,14.9,Bournemouth
2022-07-29,64.6,67.3,0.0,9.9,Bournemouth
2022-07-30,65.3,77.1,0.0,14.8,Bournemouth
2022-07-31,69.3,78.1,0.0,17.3,Bournemouth
2022-08-01,67.5,69.8,0.0,13.7,Bournemouth
2022-08-02,68.3,83.2,0.0,18.1,Bournemouth
2022-08-03,67.3,86.0,0.014,14.9,Bournemouth
2022-08-04,65.4,64.5,0.0,14.6,Bournemouth
2022-08-05,63.0,52.3,0.0,13.7,Bournemouth
2022-08-06,63.1,52.1,0.0,10.5,Bournemouth
2022-08-07,64.7,59.0,0.0,11.1,Bournemouth
2022-08-08,67.5,60.7,0.0,9.9,Bournemouth
2022-08-09,66.9,66.5,0.0,10.0,Bournemouth
2022-08-10,69.0,64.3,0.0,12.5,Bournemouth
2022-08-11,72.1,57.9,0.0,11.2,Bournemouth
2022-08-12,73.3,51.5,0.0,10.3,Bournemouth
2022-08-13,73.0,52.4,0.0,11.4,Bournemouth
2022-08-14,71.7,54.7,0.0,11.3,Bournemouth
2022-08-15,68.4,77.1,0.0,11.2,Bournemouth
2022-08-16,64.9,91.6,0.282,10.0,Bournemouth
2022-08-17,65.2,87.9,0.168,12.7,Bournemouth
2022-08-18,66.7,81.2,0.0,17.0,Bournemouth
2022-08-19,67.0,70.8,0.036,13.7,Bournemouth
2022-08-20,63.1,73.4,0.0,17.2,Bournemouth
2022-08-21,62.7,77.8,0.0,9.1,Bournemouth
2022-08-22,61.9,93.8,0.009,12.7,Bournemouth
2022-08-23,67.8,89.3,0.007,12.4,Bournemouth
2022-08-24,68.5,83.8,0.0,9.1,Bournemouth
2022-08-25,64.7,85.6,0.173,13.8,Bournemouth
2022-08-26,61.2,75.8,0.0,12.3,Bournemouth
2022-08-27,64.5,76.2,0.0,7.9,Bournemouth
2022-08-28,64.2,77.0,0.0,10.8,Bournemouth
2022-08-29,65.0,66.7,0.0,16.1,Bournemouth
2022-08-30,64.6,67.9,0.0,15.0,Bournemouth
2022-08-31,65.3,66.7,0.0,18.3,Bournemouth
2022-09-01,66.0,69.4,0.0,14.2,Bournemouth
2022-09-02,65.9,73.2,0.001,9.1,Bournemouth
2022-09-03,63.2,81.1,0.0,12.8,Bournemouth
2022-09-04,68.1,75.0,0.007,15.9,Bournemouth
2022-09-05,65.0,84.6,0.134,14.8,Bournemouth
2022-09-06,63.6,86.9,0.61,17.1,Bournemouth
2022-09-07,63.4,85.1,0.458,16.0,Bournemouth
2022-09-08,61.5,89.0,0.536,16.5,Bournemouth
2022-09-09,61.0,88.6,0.294,20.3,Bournemouth
2022-09-10,61.4,82.5,0.0,10.1,Bournemouth
2022-09-11,59.7,85.9,0.0,11.4,Bournemouth
2022-09-12,64.7,81.2,0.0,9.0,Bournemouth
2022-09-13,62.5,89.5,0.262,10.7,Bournemouth
2022-09-14,62.0,84.7,0.286,10.3,Bournemouth
2022-09-15,57.9,70.9,0.0,15.8,Bournemouth
2022-09-16,53.8,66.3,0.0,16.9,Bournemouth
2022-09-17,51.1,69.9,0.0,11.4,Bournemouth
2022-09-18,52.2,74.2,0.0,14.7,Bournemouth
2022-09-19,54.3,80.2,0.0,9.0,Bournemouth
2022-09-20,57.8,74.0,0.0,5.8,Bournemouth
2022-09-21,54.9,76.6,0.0,9.0,Bournemouth
2022-09-22,55.8,83.1,0.0,10.4,Bournemouth
2022-09-23,60.5,80.7,0.031,11.2,Bournemouth
2022-09-24,55.2,74.0,0.0,12.7,Bournemouth
2022-09-25,54.0,71.3,0.0,11.3,Bournemouth
2022-09-26,56.7,72.5,0.08,19.4,Bournemouth
2022-09-27,54.1,78.6,0.001,17.1,Bournemouth
2022-09-28,51.8,80.1,0.001,11.4,Bournemouth
2022-09-29,48.9,87.3,0.055,10.1,Bournemouth
2022-09-30,50.5,91.5,0.246,18.1,Bournemouth
2022-10-01,60.4,77.6,0.18,17.8,Bournemouth
2022-10-02,58.0,85.4,0.277,8.0,Bournemouth
2022-10-03,55.8,87.2,0.0,11.5,Bournemouth
2022-10-04,61.2,81.8,0.007,12.1,Bournemouth
2022-10-05,60.6,77.1,0.039,19.1,Bournemouth
2022-10-06,55.8,79.5,0.0,14.0,Bournemouth
2022-10-07,58.4,83.0,0.012,18.8,Bournemouth
2022-10-08,50.2,80.5,0.007,9.4,Bournemouth
2022-10-09,52.4,74.0,0.0,13.5,Bournemouth
2022-10-10,53.3,76.9,0.012,17.8,Bournemouth
2022-10-11,45.5,78.6,0.0,5.0,Bournemouth
2022-10-12,53.0,85.5,0.001,12.9,Bournemouth
2022-10-13,56.6,88.7,0.293,8.2,Bournemouth
2022-10-14,54.3,91.3,0.003,8.2,Bournemouth
2022-10-15,54.7,83.7,0.075,17.7,Bournemouth
2022-10-16,55.6,86.3,0.253,20.4,Bournemouth
2022-10-17,59.6,81.7,0.124,23.0,Bournemouth
2022-10-18,53.7,86.9,0.0,14.4,Bournemouth
2022-10-19,60.9,83.4,0.0,22.2,Bournemouth
2022-10-20,57.9,91.7,0.145,15.4,Bournemouth
2022-10-21,60.8,88.9,0.72,24.8,Bournemouth
2022-10-22,59.2,89.5,0.069,14.2,Bournemouth
2022-10-23,60.6,87.1,0.48,15.9,Bournemouth
2022-10-24,56.9,87.5,0.27,16.4,Bournemouth
2022-10-25,59.0,86.8,0.008,17.1,Bournemouth
2022-10-26,61.0,86.3,0.012,20.0,Bournemouth
2022-10-27,62.7,89.3,0.053,13.9,Bournemouth
2022-10-28,60.0,85.4,0.045,15.1,Bournemouth
2022-10-29,61.6,88.6,0.151,12.5,Bournemouth
2022-10-30,59.8,83.5,0.01,18.2,Bournemouth
2022-10-31,58.7,86.7,0.171,22.1,Bournemouth
2022-11-01,55.4,80.7,0.343,31.2,Bournemouth
2022-11-02,55.1,78.6,0.093,23.2,Bournemouth
2022-11-03,51.3,91.3,0.605,12.7,Bournemouth
2022-11-04,46.9,86.6,0.358,13.8,Bournemouth
2022-11-05,50.8,96.0,0.201,13.5,Bournemouth
2022-11-06,55.2,89.6,0.238,17.5,Bournemouth
2022-11-07,58.1,84.0,0.483,27.7,Bournemouth
2022-11-08,56.4,80.4,0.057,22.4,Bournemouth
2022-11-09,53.3,82.3,0.302,16.2,Bournemouth
2022-11-10,57.2,81.1,0.0,14.2,Bournemouth
2022-11-11,57.4,86.3,0.0,17.1,Bournemouth
2022-11-12,57.3,87.9,0.0,15.9,Bournemouth
2022-11-13,55.0,93.0,0.007,11.6,Bournemouth
2022-11-14,52.7,92.9,0.154,13.8,Bournemouth
2022-11-15,53.4,86.9,0.914,23.8,Bournemouth
2022-11-16,49.9,89.5,0.866,19.3,Bournemouth
2022-11-17,48.9,83.4,0.109,22.3,Bournemouth
2022-11-18,45.5,84.8,0.0,16.2,Bournemouth
2022-11-19,39.6,91.1,0.0,7.1,Bournemouth
2022-11-20,46.8,88.1,0.033,16.4,Bournemouth
2022-11-21,44.5,88.2,0.882,28.0,Bournemouth
2022-11-22,45.6,88.3,0.036,14.0,Bournemouth
2022-11-23,50.7,80.1,0.348,24.5,Bournemouth
2022-11-24,50.4,80.5,0.087,21.2,Bournemouth
2022-11-25,48.8,81.8,0.021,15.4,Bournemouth
2022-11-26,52.3,88.1,0.043,22.4,Bournemouth
2022-11-27,52.9,94.5,0.693,17.5,Bournemouth
2022-11-28,46.7,87.3,0.066,13.6,Bournemouth
2022-11-29,40.9,96.3,0.007,9.2,Bournemouth
2022-11-30,42.2,94.7,0.007,11.8,Bournemouth
2022-12-01,37.9,99.2,0.007,8.6,Bournemouth
2022-12-02,39.0,96.5,0.007,15.7,Bournemouth
2022-12-03,42.5,81.2,0.0,16.8,Bournemouth
2022-12-04,40.4,84.2,0.0,12.7,Bournemouth
2022-12-05,42.1,87.9,0.0,13.0,Bournemouth
2022-12-06,40.0,85.9,0.0,11.5,Bournemouth
2022-12-07,35.1,90.1,0.0,9.0,Bournemouth
2022-12-08,28.7,89.5,0.014,7.4,Bournemouth
2022-12-09,27.8,92.3,0.0,7.9,Bournemouth
2022-12-10,26.9,90.8,0.0,5.9,Bournemouth
2022-12-11,27.9,97.1,0.016,9.1,Bournemouth
2022-12-12,31.1,95.9,0.008,14.8,Bournemouth
2022-12-13,32.4,88.7,0.035,13.0,Bournemouth
2022-12-14,32.0,84.3,0.007,15.4,Bournemouth
2022-12-15,28.8,80.7,0.0,11.1,Bournemouth
2022-12-16,27.3,89.7,0.0,10.3,Bournemouth
2022-12-17,30.0,80.2,0.0,11.0,Bournemouth
2022-12-18,44.5,85.4,1.117,19.4,Bournemouth
2022-12-19,53.4,94.5,0.5,23.1,Bournemouth
2022-12-20,46.6,90.1,0.092,21.0,Bournemouth
2022-12-21,47.9,91.9,0.052,10.7,Bournemouth
2022-12-22,49.0,93.9,0.19,13.9,Bournemouth
2022-12-23,52.0,88.2,0.536,22.1,Bournemouth
2022-12-24,49.0,92.0,0.014,13.9,Bournemouth
2022-12-25,51.4,90.8,0.111,18.3,Bournemouth
2022-12-26,43.9,81.6,0.007,17.6,Bournemouth
2022-12-27,45.4,89.0,0.244,19.0,Bournemouth
2022-12-28,51.2,91.2,0.421,21.1,Bournemouth
2022-12-29,47.5,77.7,0.015,24.6,Bournemouth
2022-12-30,51.6,87.8,0.513,23.2,Bournemouth
2022-12-31,54.2,90.3,0.39,24.3,Bournemouth
2023-01-01,50.5,84.6,0.176,22.1,Bournemouth
2023-01-02,41.9,88.9,0.021,10.3,Bournemouth
2023-01-03,49.3,93.5,0.415,22.2,Bournemouth
2023-01-04,53.9,87.9,0.029,22.4,Bournemouth
2023-01-05,52.7,89.2,0.015,23.0,Bournemouth
2023-01-06,49.9,89.8,0.078,22.2,Bournemouth
2023-01-07,51.1,84.9,0.233,23.3,Bournemouth
2023-01-08,46.4,83.1,0.462,19.9,Bournemouth
2023-01-09,44.2,77.5,0.015,21.1,Bournemouth
2023-01-10,50.3,89.0,0.216,25.4,Bournemouth
2023-01-11,48.8,83.0,0.416,24.7,Bournemouth
2023-01-12,51.5,86.2,0.246,31.5,Bournemouth
2023-01-13,47.0,74.5,0.008,25.4,Bournemouth
2023-01-14,49.0,85.0,0.816,25.6,Bournemouth
2023-01-15,42.4,78.9,0.244,21.3,Bournemouth
2023-01-16,36.6,80.4,0.915,23.9,Bournemouth
2023-01-17,27.6,86.8,0.0,8.4,Bournemouth
2023-01-18,31.5,89.2,0.001,14.3,Bournemouth
2023-01-19,31.9,88.6,0.007,8.0,Bournemouth
2023-01-20,32.7,85.4,0.015,10.3,Bournemouth
2023-01-21,31.2,87.2,0.0,7.2,Bournemouth
2023-01-22,27.9,92.0,0.007,3.7,Bournemouth
2023-01-23,29.2,86.1,0.0,6.0,Bournemouth
2023-01-24,34.6,85.8,0.0,8.1,Bournemouth
2023-01-25,32.7,96.1,0.044,13.7,Bournemouth
2023-01-26,40.1,82.8,0.007,17.9,Bournemouth
2023-01-27,37.4,80.0,0.0,14.5,Bournemouth
2023-01-28,36.7,80.9,0.0,6.9,Bournemouth
2023-01-29,44.0,86.5,0.0,15.2,Bournemouth
2023-01-30,43.1,81.9,0.0,13.9,Bournemouth
2023-01-31,43.7,81.7,0.0,17.2,Bournemouth
2023-02-01,44.1,77.3,0.0,18.5,Bournemouth
2023-02-02,47.7,84.4,0.0,17.4,Bournemouth
2023-02-03,49.2,86.2,0.0,15.4,Bournemouth
2023-02-04,46.5,84.8,0.0,7.6,Bournemouth
2023-02-05,40.9,77.5,0.0,11.6,Bournemouth
2023-02-06,35.3,87.3,0.0,8.1,Bournemouth
2023-02-07,33.1,85.0,0.014,7.1,Bournemouth
2023-02-08,32.2,85.2,0.0,8.6,Bournemouth
2023-02-09,38.3,89.2,0.014,5.6,Bournemouth
2023-02-10,38.3,85.4,0.0,10.6,Bournemouth
2023-02-11,48.3,83.5,0.0,8.9,Bournemouth
2023-02-12,45.9,84.2,0.0,11.5,Bournemouth
2023-02-13,44.2,84.5,0.0,11.5,Bournemouth
2023-02-14,40.1,87.8,0.014,8.2,Bournemouth
2023-02-15,42.6,90.0,0.052,11.5,Bournemouth
2023-02-16,49.8,93.6,0.105,14.1,Bournemouth
2023-02-17,52.6,90.3,0.0,18.6,Bournemouth
2023-02-18,51.6,85.0,0.0,19.7,Bournemouth
2023-02-19,47.5,81.2,0.0,13.0,Bournemouth
2023-02-20,46.6,90.5,0.0,10.7,Bournemouth
2023-02-21,45.4,91.7,0.021,6.0,Bournemouth
2023-02-22,45.1,87.6,0.185,14.8,Bournemouth
2023-02-23,42.2,82.5,0.001,17.1,Bournemouth
